行业代码,行业名称,股票代码,股票名称
801170,交通运输,600368,五洲交通
801170,交通运输,600377,宁沪高速
801170,交通运输,600428,中远海特
801170,交通运输,600548,深高速
801170,交通运输,600561,江西长运
801170,交通运输,600575,淮河能源
801170,交通运输,600611,大众交通
801170,交通运输,600650,锦江投资
801170,交通运输,600662,强生控股
801170,交通运输,600704,物产中大
801170,交通运输,600717,天津港
801170,交通运输,600787,中储股份
801170,交通运输,600794,保税科技
801170,交通运输,600798,宁波海运
801170,交通运输,600834,申通地铁
801170,交通运输,600897,厦门空港
801170,交通运输,601000,唐山港
801170,交通运输,601006,大秦铁路
801170,交通运输,601008,连云港
801170,交通运输,601018,宁波港
801170,交通运输,601021,春秋航空
801170,交通运输,601107,四川成渝
801170,交通运输,601111,中国国航
801170,交通运输,601188,龙江交通
801170,交通运输,601228,广州港
801170,交通运输,601298,青岛港
801170,交通运输,601326,秦港股份
801170,交通运输,601333,广深铁路
801170,交通运输,601518,吉林高速
801170,交通运输,601598,中国外运
801170,交通运输,601816,京沪高铁
801170,交通运输,601866,中远海发
801170,交通运输,601872,招商轮船
801170,交通运输,601880,大连港
801170,交通运输,601919,中远海控
801170,交通运输,601975,招商南油
801170,交通运输,603032,德新交运
801170,交通运输,603056,德邦股份
801170,交通运输,603066,音飞储存
801170,交通运输,603069,海汽集团
801170,交通运输,603117,万林物流
801170,交通运输,603128,华贸物流
801170,交通运输,603167,渤海轮渡
801170,交通运输,603223,恒通股份
801170,交通运输,603329,上海雅仕
801170,交通运输,603535,嘉诚国际
801170,交通运输,603569,长久物流
801170,交通运输,603648,畅联股份
801170,交通运输,603713,密尔克卫
801170,交通运输,603813,原尚股份
801170,交通运输,603871,嘉友国际
801170,交通运输,603885,吉祥航空
801170,交通运输,603967,中创物流
801010,农林牧渔,000048,京基智农
801010,农林牧渔,000505,京粮控股
801010,农林牧渔,000576,广东甘化
801010,农林牧渔,000592,平潭发展
801010,农林牧渔,000702,正虹科技
801010,农林牧渔,000713,丰乐种业
801010,农林牧渔,000735,罗牛山
801010,农林牧渔,000798,中水渔业
801010,农林牧渔,000876,新希望
801010,农林牧渔,000911,ST南糖
801010,农林牧渔,000930,中粮科技
801010,农林牧渔,000972,ST中基
801010,农林牧渔,000998,隆平高科
801010,农林牧渔,002041,登海种业
801010,农林牧渔,002069,獐子岛
801010,农林牧渔,002086,ST东海洋
801010,农林牧渔,002100,天康生物
801010,农林牧渔,002124,天邦股份
801010,农林牧渔,002157,正邦科技
801010,农林牧渔,002220,*ST天宝
801010,农林牧渔,002234,民和股份
801010,农林牧渔,002286,保龄宝
801010,农林牧渔,002299,圣农发展
801010,农林牧渔,002311,海大集团
801010,农林牧渔,002321,华英农业
801010,农林牧渔,002385,大北农
801010,农林牧渔,002458,益生股份
801010,农林牧渔,002548,金新农
801010,农林牧渔,002567,唐人神
801010,农林牧渔,002604,龙力退
801010,农林牧渔,002679,福建金森
801010,农林牧渔,002688,金河生物
801010,农林牧渔,002696,百洋股份
801010,农林牧渔,002714,牧原股份
801010,农林牧渔,002746,仙坛股份
801010,农林牧渔,002772,众兴菌业
801010,农林牧渔,002852,道道全
801010,农林牧渔,002868,绿康生化
801010,农林牧渔,002891,中宠股份
801010,农林牧渔,002982,湘佳股份
801010,农林牧渔,300021,大禹节水
801010,农林牧渔,300087,荃银高科
801010,农林牧渔,300094,国联水产
801010,农林牧渔,300106,西部牧业
801010,农林牧渔,300119,瑞普生物
801010,农林牧渔,300138,晨光生物
801010,农林牧渔,300175,朗源股份
801010,农林牧渔,300189,神农科技
801010,农林牧渔,300268,佳沃股份
801010,农林牧渔,300313,天山生物
801010,农林牧渔,300498,温氏股份
801010,农林牧渔,300511,雪榕生物
801010,农林牧渔,300673,佩蒂股份
801010,农林牧渔,300761,立华股份
801010,农林牧渔,300829,金丹科技
801010,农林牧渔,600097,开创国际
801010,农林牧渔,600108,亚盛集团
801010,农林牧渔,600127,金健米业
801010,农林牧渔,600191,华资实业
801010,农林牧渔,600195,中牧股份
801010,农林牧渔,600201,生物股份
801010,农林牧渔,600251,冠农股份
801010,农林牧渔,600257,大湖股份
801010,农林牧渔,600265,ST景谷
801010,农林牧渔,600275,ST昌鱼
801010,农林牧渔,600298,安琪酵母
801010,农林牧渔,600313,农发种业
801010,农林牧渔,600354,*ST敦种
801010,农林牧渔,600359,新农开发
801010,农林牧渔,600371,万向德农
801010,农林牧渔,600467,好当家
801010,农林牧渔,600506,香梨股份
801010,农林牧渔,600540,新赛股份
801010,农林牧渔,600598,北大荒
801010,农林牧渔,600737,中粮糖业
801010,农林牧渔,600873,梅花生物
801010,农林牧渔,600962,国投中鲁
801010,农林牧渔,600975,新五丰
801010,农林牧渔,601118,海南橡胶
801010,农林牧渔,601952,苏垦农发
801010,农林牧渔,603336,宏辉果蔬
801010,农林牧渔,603363,傲农生物
801010,农林牧渔,603566,普莱柯
801010,农林牧渔,603609,禾丰牧业
801010,农林牧渔,603668,天马科技
801010,农林牧渔,603718,海利生物
801010,农林牧渔,603739,蔚蓝生物
801010,农林牧渔,688098,申联生物
801880,汽车,000017,*ST中华A
801880,汽车,000025,特力A
801880,汽车,000030,富奥股份
801880,汽车,000338,潍柴动力
801880,汽车,000550,江铃汽车
801880,汽车,000559,万向钱潮
801880,汽车,000572,*ST海马
801880,汽车,000581,威孚高科
801880,汽车,000622,恒立实业
801880,汽车,000625,长安汽车
801880,汽车,000678,襄阳轴承
801880,汽车,000700,模塑科技
801880,汽车,000753,漳州发展
801880,汽车,000757,浩物股份
801880,汽车,000760,*ST斯太
801880,汽车,000800,一汽解放
801880,汽车,000868,*ST安凯
801880,汽车,000887,中鼎股份
801880,汽车,000903,云内动力
801880,汽车,000913,钱江摩托
801880,汽车,000927,*ST夏利
801880,汽车,000951,中国重汽
801880,汽车,000957,中通客车
801880,汽车,000980,众泰汽车
801880,汽车,000996,中国中期
801880,汽车,001696,宗申动力
801880,汽车,002048,宁波华翔
801880,汽车,002085,万丰奥威
801880,汽车,002101,广东鸿图
801880,汽车,002105,信隆健康
801880,汽车,002126,银轮股份
801880,汽车,002213,特尔佳
801880,汽车,002239,奥特佳
801880,汽车,002265,西仪股份
801880,汽车,002283,天润工业
801880,汽车,002284,亚太股份
801880,汽车,002328,新朋股份
801880,汽车,002355,兴民智通
801880,汽车,002363,隆基机械
801880,汽车,002406,远东传动
801880,汽车,002434,万里扬
801880,汽车,002448,中原内配
801880,汽车,002454,松芝股份
801880,汽车,002472,双环传动
801880,汽车,002488,金固股份
801880,汽车,002510,天汽模
801880,汽车,002516,旷达科技
801880,汽车,002536,飞龙股份
801880,汽车,002553,南方轴承
801880,汽车,002590,万安科技
801880,汽车,002592,八菱科技
801880,汽车,002594,比亚迪
801880,汽车,002611,东方精工
801880,汽车,002625,光启技术
801880,汽车,002662,京威股份
801880,汽车,002684,*ST猛狮
801880,汽车,002703,浙江世宝
801880,汽车,002708,光洋股份
801880,汽车,002715,登云股份
801880,汽车,002725,跃岭股份
801880,汽车,002765,蓝黛传动
801880,汽车,002813,路畅科技
801880,汽车,002863,今飞凯达
801880,汽车,002865,钧达股份
801880,汽车,002906,华阳集团
801880,汽车,002921,联诚精密
801880,汽车,300100,双林股份
801880,汽车,300258,精锻科技
801880,汽车,300304,云意电气
801880,汽车,300375,鹏翎股份
801880,汽车,300428,四通新材
801880,汽车,300432,富临精工
801880,汽车,300473,德尔股份
801880,汽车,300507,苏奥传感
801880,汽车,300547,川环科技
801880,汽车,300580,贝斯特
801880,汽车,300585,奥联电子
801880,汽车,300611,美力科技
801880,汽车,300643,万通智控
801880,汽车,300652,雷迪克
801880,汽车,300680,隆盛科技
801880,汽车,300681,英搏尔
801880,汽车,300694,蠡湖股份
801880,汽车,300695,兆丰股份
801880,汽车,300707,威唐工业
801880,汽车,300733,西菱动力
801880,汽车,300742,越博动力
801880,汽车,300816,艾可蓝
801880,汽车,300825,阿尔特
801880,汽车,600006,东风汽车
801880,汽车,600066,宇通客车
801880,汽车,600081,东风科技
801880,汽车,600099,林海股份
801880,汽车,600104,上汽集团
801880,汽车,600148,长春一东
801880,汽车,600166,福田汽车
801880,汽车,600178,东安动力
801880,汽车,600213,亚星客车
801880,汽车,600297,广汇汽车
801880,汽车,600303,曙光股份
801880,汽车,600327,大东方
801880,汽车,600335,国机汽车
801880,汽车,600418,江淮汽车
801880,汽车,600480,凌云股份
801880,汽车,600523,贵航股份
801880,汽车,600609,金杯汽车
801880,汽车,600626,申达股份
801880,汽车,600653,申华控股
801880,汽车,600660,福耀玻璃
801880,汽车,600676,交运股份
801880,汽车,600679,上海凤凰
801880,汽车,600686,金龙汽车
801880,汽车,600698,ST天雁
801880,汽车,600699,均胜电子
801880,汽车,600733,北汽蓝谷
801880,汽车,600741,华域汽车
801880,汽车,600742,一汽富维
801880,汽车,600877,ST电能
801880,汽车,600933,爱柯迪
801880,汽车,600960,渤海汽车
801880,汽车,601127,小康股份
801880,汽车,601238,广汽集团
801880,汽车,601258,ST庞大
801880,汽车,601311,骆驼股份
801880,汽车,601633,长城汽车
801880,汽车,601689,拓普集团
801880,汽车,601717,郑煤机
801880,汽车,601777,力帆股份
801880,汽车,601799,星宇股份
801880,汽车,601965,中国汽研
801880,汽车,603006,联明股份
801880,汽车,603009,北特科技
801880,汽车,603013,亚普股份
801880,汽车,603023,威帝股份
801880,汽车,603035,常熟汽饰
801880,汽车,603037,凯众股份
801880,汽车,603040,新坐标
801880,汽车,603085,天成自控
801880,汽车,603089,正裕工业
801880,汽车,603109,神驰机电
801880,汽车,603121,华培动力
801880,汽车,603129,春风动力
801880,汽车,603158,腾龙股份
801880,汽车,603161,科华控股
801880,汽车,603166,福达股份
801880,汽车,603178,圣龙股份
801880,汽车,603179,新泉股份
801880,汽车,603197,保隆科技
801880,汽车,603239,浙江仙通
801880,汽车,603286,日盈电子
801880,汽车,603305,旭升股份
801880,汽车,603306,华懋科技
801880,汽车,603319,湘油泵
801880,汽车,603335,迪生力
801880,汽车,603348,文灿股份
801880,汽车,603358,华达科技
801880,汽车,603377,东方时尚
801880,汽车,603390,通达电气
801880,汽车,603586,金麒麟
801880,汽车,603596,伯特利
801880,汽车,603655,朗博科技
801880,汽车,603701,德宏股份
801880,汽车,603730,岱美股份
801880,汽车,603758,秦安股份
801880,汽车,603766,隆鑫通用
801880,汽车,603767,中马传动
801880,汽车,603768,常青股份
801880,汽车,603776,永安行
801880,汽车,603786,科博达
801880,汽车,603787,新日股份
801880,汽车,603788,宁波高发
801880,汽车,603809,豪能股份
801880,汽车,603917,合力科技
801880,汽车,603922,金鸿顺
801880,汽车,603926,铁流股份
801880,汽车,603950,长源东谷
801880,汽车,603982,泉峰汽车
801880,汽车,603997,继峰股份
801140,轻工制造,000026,飞亚达
801140,轻工制造,000488,晨鸣纸业
801140,轻工制造,000587,*ST金洲
801140,轻工制造,000659,珠海中富
801140,轻工制造,000663,*ST永林
801140,轻工制造,000695,滨海能源
801140,轻工制造,000812,陕西金叶
801140,轻工制造,000815,美利云
801140,轻工制造,000910,大亚圣象
801140,轻工制造,002012,凯恩股份
801140,轻工制造,002014,永新股份
801140,轻工制造,002067,景兴纸业
801140,轻工制造,002078,太阳纸业
801140,轻工制造,002084,海鸥住工
801140,轻工制造,002117,东港股份
801140,轻工制造,002191,劲嘉股份
801140,轻工制造,002228,合兴包装
801140,轻工制造,002229,鸿博股份
801140,轻工制造,002235,安妮股份
801140,轻工制造,002240,威华股份
801140,轻工制造,002243,通产丽星
801140,轻工制造,002301,齐心集团
801140,轻工制造,002303,美盈森
801140,轻工制造,002345,潮宏基
801140,轻工制造,002348,高乐股份
801140,轻工制造,002356,*ST赫美
801140,轻工制造,002489,浙江永强
801140,轻工制造,002511,中顺洁柔
801140,轻工制造,002521,齐峰新材
801140,轻工制造,002522,浙江众成
801140,轻工制造,002565,顺灏股份
801140,轻工制造,002571,德力股份
801140,轻工制造,002572,索菲亚
801140,轻工制造,002574,明牌珠宝
801140,轻工制造,002575,ST群兴
801140,轻工制造,002585,双星新材
801140,轻工制造,002599,盛通股份
801140,轻工制造,002605,姚记科技
801140,轻工制造,002615,哈尔斯
801140,轻工制造,002631,德尔未来
801140,轻工制造,002678,珠江钢琴
801140,轻工制造,002701,奥瑞金
801140,轻工制造,002721,金一文化
801140,轻工制造,002731,萃华珠宝
801140,轻工制造,002735,王子新材
801140,轻工制造,002740,爱迪尔
801140,轻工制造,002751,易尚展示
801140,轻工制造,002752,昇兴股份
801140,轻工制造,002787,华源控股
801140,轻工制造,002790,瑞尔特
801140,轻工制造,002798,帝欧家居
801140,轻工制造,002799,环球印务
801140,轻工制造,002803,吉宏股份
801140,轻工制造,002831,裕同科技
801140,轻工制造,002836,新宏泽
801140,轻工制造,002846,英联股份
801140,轻工制造,002853,皮阿诺
801140,轻工制造,002862,实丰文化
801140,轻工制造,002867,周大生
801140,轻工制造,002899,英派斯
801140,轻工制造,002951,金时科技
801140,轻工制造,002969,嘉美包装
801140,轻工制造,300057,万顺新材
801140,轻工制造,300329,海伦钢琴
801140,轻工制造,300501,海顺新材
801140,轻工制造,300616,尚品宅配
801140,轻工制造,300640,德艺文创
801140,轻工制造,300651,金陵体育
801140,轻工制造,300703,创源文化
801140,轻工制造,300729,乐歌股份
801140,轻工制造,300749,顶固集创
801140,轻工制造,600069,*ST银鸽
801140,轻工制造,600076,康欣新材
801140,轻工制造,600086,东方金钰
801140,轻工制造,600103,青山纸业
801140,轻工制造,600135,乐凯胶片
801140,轻工制造,600210,紫江企业
801140,轻工制造,600235,民丰特纸
801140,轻工制造,600308,华泰股份
801140,轻工制造,600337,美克家居
801140,轻工制造,600356,恒丰纸业
801140,轻工制造,600433,冠豪高新
801140,轻工制造,600439,瑞贝卡
801140,轻工制造,600539,ST狮头
801140,轻工制造,600567,山鹰纸业
801140,轻工制造,600612,老凤祥
801140,轻工制造,600735,新华锦
801140,轻工制造,600793,宜宾纸业
801140,轻工制造,600836,*ST界龙
801140,轻工制造,600963,岳阳林纸
801140,轻工制造,600966,博汇纸业
801140,轻工制造,600978,*ST宜生
801140,轻工制造,601515,东风股份
801140,轻工制造,601968,宝钢包装
801140,轻工制造,601996,丰林集团
801140,轻工制造,603008,喜临门
801140,轻工制造,603021,山东华鹏
801140,轻工制造,603022,新通联
801140,轻工制造,603058,永吉股份
801140,轻工制造,603059,倍加洁
801140,轻工制造,603165,荣晟环保
801140,轻工制造,603180,金牌厨柜
801140,轻工制造,603195,公牛集团
801140,轻工制造,603208,江山欧派
801140,轻工制造,603221,爱丽家居
801140,轻工制造,603226,菲林格尔
801140,轻工制造,603268,松发股份
801140,轻工制造,603313,梦百合
801140,轻工制造,603326,我乐家居
801140,轻工制造,603385,惠达卫浴
801140,轻工制造,603389,*ST亚振
801140,轻工制造,603398,邦宝益智
801140,轻工制造,603429,集友股份
801140,轻工制造,603499,翔港科技
801140,轻工制造,603600,永艺股份
801140,轻工制造,603607,京华激光
801140,轻工制造,603610,麒盛科技
801140,轻工制造,603661,恒林股份
801140,轻工制造,603687,大胜达
801140,轻工制造,603709,中源家居
801140,轻工制造,603733,仙鹤股份
801140,轻工制造,603801,志邦家居
801140,轻工制造,603816,顾家家居
801140,轻工制造,603818,曲美家居
801140,轻工制造,603833,欧派家居
801140,轻工制造,603838,四通股份
801140,轻工制造,603848,好太太
801140,轻工制造,603863,松炀资源
801140,轻工制造,603898,好莱客
801140,轻工制造,603899,晨光文具
801140,轻工制造,603992,松霖科技
801200,商业贸易,000007,全新好
801200,商业贸易,000019,深粮控股
801200,商业贸易,000058,深赛格
801200,商业贸易,000061,农产品
801200,商业贸易,000151,中成股份
801200,商业贸易,000417,合肥百货
801200,商业贸易,000419,通程控股
801200,商业贸易,000501,鄂武商A
801200,商业贸易,000564,供销大集
801200,商业贸易,000626,远大控股
801200,商业贸易,000715,中兴商业
801200,商业贸易,000759,中百集团
801200,商业贸易,000785,居然之家
801200,商业贸易,000829,天音控股
801200,商业贸易,000861,海印股份
801200,商业贸易,000882,华联股份
801200,商业贸易,000906,浙商中拓
801200,商业贸易,002024,苏宁易购
801200,商业贸易,002091,江苏国泰
801200,商业贸易,002127,南极电商
801200,商业贸易,002187,广百股份
801200,商业贸易,002251,步步高
801200,商业贸易,002264,新华都
801200,商业贸易,002277,友阿股份
801200,商业贸易,002336,*ST人乐
801200,商业贸易,002344,海宁皮城
801200,商业贸易,002416,爱施德
801200,商业贸易,002419,天虹股份
801200,商业贸易,002505,大康农业
801200,商业贸易,002561,徐家汇
801200,商业贸易,002640,跨境通
801200,商业贸易,002697,红旗连锁
801200,商业贸易,002818,富森美
801200,商业贸易,300022,吉峰科技
801200,商业贸易,300622,博士眼镜
801200,商业贸易,300755,华致酒行
801200,商业贸易,600058,五矿发展
801200,商业贸易,600113,浙江东日
801200,商业贸易,600122,*ST宏图
801200,商业贸易,600145,*ST新亿
801200,商业贸易,600247,ST成城
801200,商业贸易,600250,南纺股份
801200,商业贸易,600278,东方创业
801200,商业贸易,600280,*ST中商
801200,商业贸易,600287,江苏舜天
801200,商业贸易,600301,ST南化
801200,商业贸易,600306,*ST商城
801200,商业贸易,600361,华联综超
801200,商业贸易,600415,小商品城
801200,商业贸易,600605,汇通能源
801200,商业贸易,600608,ST沪科
801200,商业贸易,600628,新世界
801200,商业贸易,600655,豫园股份
801200,商业贸易,600693,东百集团
801200,商业贸易,600694,大商股份
801200,商业贸易,600697,欧亚集团
801200,商业贸易,600710,苏美达
801200,商业贸易,600712,南宁百货
801200,商业贸易,600723,首商股份
801200,商业贸易,600729,重庆百货
801200,商业贸易,600738,兰州民百
801200,商业贸易,600753,东方银星
801200,商业贸易,600755,厦门国贸
801200,商业贸易,600774,汉商集团
801200,商业贸易,600778,友好集团
801200,商业贸易,600785,新华百货
801200,商业贸易,600790,轻纺城
801200,商业贸易,600814,杭州解百
801200,商业贸易,600821,*ST劝业
801200,商业贸易,600822,上海物贸
801200,商业贸易,600826,兰生股份
801200,商业贸易,600827,百联股份
801200,商业贸易,600828,茂业商业
801200,商业贸易,600838,上海九百
801200,商业贸易,600857,宁波中百
801200,商业贸易,600858,银座股份
801200,商业贸易,600859,王府井
801200,商业贸易,600861,北京城乡
801200,商业贸易,600865,百大集团
801200,商业贸易,600870,ST厦华
801200,商业贸易,600898,*ST美讯
801200,商业贸易,600981,汇鸿集团
801200,商业贸易,601010,文峰股份
801200,商业贸易,601086,国芳集团
801200,商业贸易,601113,ST华鼎
801200,商业贸易,601116,三江购物
801200,商业贸易,601366,利群股份
801200,商业贸易,601828,美凯龙
801200,商业贸易,601933,永辉超市
801200,商业贸易,603031,安德利
801200,商业贸易,603101,汇嘉时代
801200,商业贸易,603123,翠微股份
801200,商业贸易,603214,爱婴室
801200,商业贸易,603682,锦和商业
801200,商业贸易,603708,家家悦
801200,商业贸易,603900,莱绅通灵
801120,食品饮料,000568,泸州老窖
801120,食品饮料,000596,古井贡酒
801120,食品饮料,000639,西王食品
801120,食品饮料,000716,黑芝麻
801120,食品饮料,000729,燕京啤酒
801120,食品饮料,000752,*ST西发
801120,食品饮料,000799,酒鬼酒
801120,食品饮料,000848,承德露露
801120,食品饮料,000858,五粮液
801120,食品饮料,000860,顺鑫农业
801120,食品饮料,000869,张裕A
801120,食品饮料,000895,双汇发展
801120,食品饮料,000929,兰州黄河
801120,食品饮料,002216,三全食品
801120,食品饮料,002304,洋河股份
801120,食品饮料,002329,皇氏集团
801120,食品饮料,002330,得利斯
801120,食品饮料,002461,珠江啤酒
801120,食品饮料,002481,双塔食品
801120,食品饮料,002495,佳隆股份
801120,食品饮料,002507,涪陵榨菜
801120,食品饮料,002515,金字火腿
801120,食品饮料,002525,胜景山河(I
801120,食品饮料,002557,洽洽食品
801120,食品饮料,002568,百润股份
801120,食品饮料,002570,贝因美
801120,食品饮料,002582,好想你
801120,食品饮料,002646,青青稞酒
801120,食品饮料,002650,加加食品
801120,食品饮料,002661,克明面业
801120,食品饮料,002695,煌上煌
801120,食品饮料,002702,海欣食品
801120,食品饮料,002719,*ST麦趣
801120,食品饮料,002726,龙大肉食
801120,食品饮料,002732,燕塘乳业
801120,食品饮料,002770,科迪乳业
801120,食品饮料,002820,桂发祥
801120,食品饮料,002840,华统股份
801120,食品饮料,002847,盐津铺子
801120,食品饮料,002910,庄园牧场
801120,食品饮料,002946,新乳业
801120,食品饮料,002956,西麦食品
801120,食品饮料,300146,汤臣倍健
801120,食品饮料,300741,华宝股份
801120,食品饮料,300783,三只松鼠
801120,食品饮料,300791,仙乐健康
801120,食品饮料,600059,古越龙山
801120,食品饮料,600073,上海梅林
801120,食品饮料,600084,ST中葡
801120,食品饮料,600132,重庆啤酒
801120,食品饮料,600186,莲花健康
801120,食品饮料,600189,吉林森工
801120,食品饮料,600197,伊力特
801120,食品饮料,600199,金种子酒
801120,食品饮料,600238,ST椰岛
801120,食品饮料,600300,维维股份
801120,食品饮料,600305,恒顺醋业
801120,食品饮料,600365,通葡股份
801120,食品饮料,600419,天润乳业
801120,食品饮料,600429,三元股份
801120,食品饮料,600519,贵州茅台
801120,食品饮料,600543,莫高股份
801120,食品饮料,600559,老白干酒
801120,食品饮料,600573,惠泉啤酒
801120,食品饮料,600597,光明乳业
801120,食品饮料,600600,青岛啤酒
801120,食品饮料,600616,金枫酒业
801120,食品饮料,600702,舍得酒业
801120,食品饮料,600779,水井坊
801120,食品饮料,600809,山西汾酒
801120,食品饮料,600866,星湖科技
801120,食品饮料,600872,中炬高新
801120,食品饮料,600882,妙可蓝多
801120,食品饮料,600887,伊利股份
801120,食品饮料,601579,会稽山
801120,食品饮料,603020,爱普股份
801120,食品饮料,603027,千禾味业
801120,食品饮料,603043,广州酒家
801120,食品饮料,603156,养元饮品
801120,食品饮料,603198,迎驾贡酒
801120,食品饮料,603288,海天味业
801120,食品饮料,603317,天味食品
801120,食品饮料,603345,安井食品
801120,食品饮料,603369,今世缘
801120,食品饮料,603517,绝味食品
801120,食品饮料,603536,惠发食品
801120,食品饮料,603589,口子窖
801120,食品饮料,603696,安记食品
801120,食品饮料,603697,有友食品
801120,食品饮料,603711,香飘飘
801120,食品饮料,603719,良品铺子
801120,食品饮料,603755,日辰股份
801120,食品饮料,603777,来伊份
801120,食品饮料,603779,ST威龙
801120,食品饮料,603866,桃李面包
801120,食品饮料,603886,元祖股份
801120,食品饮料,603919,金徽酒
801120,食品饮料,688089,嘉必优
801770,通信,000032,深桑达A
801770,通信,000063,中兴通讯
801770,通信,000070,特发信息
801770,通信,000586,汇源通信
801770,通信,000836,富通鑫茂
801770,通信,000851,高鸿股份
801770,通信,000889,中嘉博创
801770,通信,000971,*ST高升
801770,通信,002017,东信和平
801770,通信,002089,*ST新海
801770,通信,002093,国脉科技
801770,通信,002104,恒宝股份
801770,通信,002115,三维通信
801770,通信,002194,武汉凡谷
801770,通信,002231,奥维通信
801770,通信,002281,光迅科技
801770,通信,002313,日海智能
801770,通信,002359,*ST北讯
801770,通信,002396,星网锐捷
801770,通信,002446,盛路通信
801770,通信,002467,二六三
801770,通信,002491,通鼎互联
801770,通信,002544,杰赛科技
801770,通信,002583,海能达
801770,通信,002792,通宇通讯
801770,通信,002897,意华股份
801770,通信,002902,铭普光磁
801770,通信,002908,德生科技
801770,通信,002929,润建股份
801770,通信,300017,网宿科技
801770,通信,300025,华星创业
801770,通信,300028,金亚科技
801770,通信,300050,世纪鼎利
801770,通信,300081,恒信东方
801770,通信,300098,高新兴
801770,通信,300134,大富科技
801770,通信,300183,东软载波
801770,通信,300205,天喻信息
801770,通信,300211,亿通科技
801770,通信,300213,佳讯飞鸿
801770,通信,300252,金信诺
801770,通信,300308,中际旭创
801770,通信,300310,宜通世纪
801770,通信,300312,邦讯技术
801770,通信,300353,东土科技
801770,通信,300383,光环新网
801770,通信,300394,天孚通信
801770,通信,300414,中光防雷
801770,通信,300502,新易盛
801770,通信,300504,天邑股份
801770,通信,300513,恒实科技
801770,通信,300531,优博讯
801770,通信,300548,博创科技
801770,通信,300555,路通视信
801770,通信,300560,中富通
801770,通信,300563,神宇股份
801770,通信,300565,科信技术
801770,通信,300570,太辰光
801770,通信,300571,平治信息
801770,通信,300578,会畅通讯
801770,通信,300590,移为通信
801770,通信,300597,吉大通信
801770,通信,300603,立昂技术
801770,通信,300615,欣天科技
801770,通信,300620,光库科技
801770,通信,300627,华测导航
801770,通信,300628,亿联网络
801770,通信,300638,广和通
801770,通信,300689,澄天伟业
801770,通信,300698,万马科技
801770,通信,300710,万隆光电
801770,通信,300711,广哈通信
801770,通信,600050,中国联通
801770,通信,600105,永鼎股份
801770,通信,600130,波导股份
801770,通信,600260,凯乐科技
801770,通信,600289,*ST信通
801770,通信,600293,三峡新材
801770,通信,600345,长江通信
801770,通信,600355,精伦电子
801770,通信,600462,*ST九有
801770,通信,600487,亨通光电
801770,通信,600498,烽火通信
801770,通信,600522,中天科技
801770,通信,600734,实达集团
801770,通信,600775,南京熊猫
801770,通信,600776,东方通信
801770,通信,600804,鹏博士
801770,通信,601869,长飞光纤
801770,通信,603042,华脉科技
801770,通信,603083,剑桥科技
801770,通信,603118,共进股份
801770,通信,603220,中贝通信
801770,通信,603236,移远通信
801770,通信,603322,超讯通信
801770,通信,603421,鼎信通讯
801770,通信,603559,中通国脉
801770,通信,603602,纵横通信
801770,通信,603703,盛洋科技
801770,通信,603712,七一二
801770,通信,603803,瑞斯康达
801770,通信,688080,映翰通
801770,通信,688100,威胜信息
801770,通信,688159,有方科技
801210,休闲服务,000428,华天酒店
801210,休闲服务,000430,张家界
801210,休闲服务,000524,岭南控股
801210,休闲服务,000610,西安旅游
801210,休闲服务,000613,大东海A
801210,休闲服务,000721,西安饮食
801210,休闲服务,000796,凯撒旅业
801210,休闲服务,000888,峨眉山A
801210,休闲服务,000978,桂林旅游
801210,休闲服务,002033,丽江股份
801210,休闲服务,002059,云南旅游
801210,休闲服务,002159,三特索道
801210,休闲服务,002186,全聚德
801210,休闲服务,002306,ST云网
801210,休闲服务,002707,众信旅游
801210,休闲服务,300144,宋城演艺
801210,休闲服务,300178,腾邦国际
801210,休闲服务,300662,科锐国际
801210,休闲服务,300795,米奥会展
801210,休闲服务,600054,黄山旅游
801210,休闲服务,600138,中青旅
801210,休闲服务,600258,首旅酒店
801210,休闲服务,600358,*ST联合
801210,休闲服务,600555,*ST海创
801210,休闲服务,600593,大连圣亚
801210,休闲服务,600706,曲江文旅
801210,休闲服务,600749,西藏旅游
801210,休闲服务,600754,锦江酒店
801210,休闲服务,600965,福成股份
801210,休闲服务,601007,金陵饭店
801210,休闲服务,601888,中国国旅
801210,休闲服务,603099,长白山
801210,休闲服务,603136,天目湖
801210,休闲服务,603199,九华旅游
801150,医药生物,000004,国农科技
801150,医药生物,000028,国药一致
801150,医药生物,000078,海王生物
801150,医药生物,000150,宜华健康
801150,医药生物,000153,丰原药业
801150,医药生物,000403,双林生物
801150,医药生物,000411,英特集团
801150,医药生物,000423,东阿阿胶
801150,医药生物,000503,国新健康
801150,医药生物,000504,ST生物
801150,医药生物,000509,*ST华塑
801150,医药生物,000513,丽珠集团
801150,医药生物,000516,国际医学
801150,医药生物,000518,四环生物
801150,医药生物,000538,云南白药
801150,医药生物,000566,海南海药
801150,医药生物,000590,启迪古汉
801150,医药生物,000597,东北制药
801150,医药生物,000623,吉林敖东
801150,医药生物,000650,仁和药业
801150,医药生物,000661,长春高新
801150,医药生物,000705,浙江震元
801150,医药生物,000710,贝瑞基因
801150,医药生物,000739,普洛药业
801150,医药生物,000756,新华制药
801150,医药生物,000766,通化金马
801150,医药生物,000788,北大医药
801150,医药生物,000790,华神科技
801150,医药生物,000813,德展健康
801150,医药生物,000908,景峰医药
801150,医药生物,000915,山大华特
801150,医药生物,000919,金陵药业
